time_s,index,name,x,y,z,vx,vy,vz
2760,31,sat_31,-1.77356e+06,3.93602e+06,-5.60912e+06,-6353.67,-3923.21,-744.007
2760,32,sat_32,-3.04599e+06,3.02758e+06,-5.62634e+06,-5785.84,-4743.66,579.743
2760,33,sat_33,-5.87099e+06,-629955,-3.90316e+06,-2271.76,-5688.53,4335.21
2760,34,sat_34,-5.33886e+06,-4.58497e+06,758025,3444.69,-3029.19,5939.06
2760,35,sat_35,-360742,-4.9566e+06,5.04004e+06,6615.03,2278.2,2713.96
2760,36,sat_36,5.0281e+06,-909202,4.89812e+06,3935.38,5645.91,-2991.8
2760,37,sat_37,5.8345e+06,3.99903e+06,257645,-2375.09,3850.92,-5986.96
2760,38,sat_38,1.22897e+06,5.20822e+06,-4.63294e+06,-6496.7,-1521.62,-3433.93
2760,39,sat_39,-4.52552e+06,1.56671e+06,-5.21201e+06,-4569.92,-5481.46,2320.29
2760,40,sat_40,4.53221e+06,-3.15986e+06,4.42429e+06,858.522,6454.55,3730.42
2760,41,sat_41,-433818,-6.32754e+06,-3.14231e+06,4859.46,-2807.23,4981.91
2760,42,sat_42,-978554,-5.96569e+06,-3.68144e+06,4769.65,-3588.94,4548
2760,43,sat_43,1.59562e+06,-6.84994e+06,-795197,4578.66,377.729,5933.6
2760,44,sat_44,4.39425e+06,-3.90101e+06,3.94623e+06,1456.5,5981.55,4291.15
2760,45,sat_45,3.25786e+06,3.184e+06,5.41743e+06,-3449.02,6441.2,-1711.58
2760,46,sat_46,-1.74581e+06,6.83327e+06,598812,-4516.64,-631.699,-5959.47
2760,47,sat_47,-4.60082e+06,1.79556e+06,-5.07035e+06,181.005,-7018.58,-2649.73
2760,48,sat_48,-1.3283e+06,-5.68189e+06,-4.00646e+06,4673.61,-4073.83,4227.95
2760,49,sat_49,3.77012e+06,-5.42917e+06,2.53186e+06,2801.61,4444.37,5358.44
2760,50,service_1,-6.27003e+06,-3.3303e+06,278646,2157.56,-4530.54,-5555.67
2820,0,sat_0,-6.99673e+06,644190,854870,-1134.86,-4464.25,-5924.26
2820,1,sat_1,-6.28965e+06,-1.95385e+06,-2.59284e+06,3442.06,-4013.1,-5325.56
2820,2,sat_2,-3.18013e+06,-3.80558e+06,-5.05018e+06,6704.23,-2029.08,-2692.68
2820,3,sat_3,1.14409e+06,-4.20372e+06,-5.57852e+06,7405.61,729.982,968.719
2820,4,sat_4,5.0313e+06,-2.99617e+06,-3.97605e+06,5278.3,3210.21,4260.1
2820,5,sat_5,6.99673e+06,-644190,-854870,1134.86,4464.25,5924.26
2820,6,sat_6,6.28965e+06,1.95385e+06,2.59284e+06,-3442.06,4013.1,5325.56
2820,7,sat_7,3.18013e+06,3.80558e+06,5.05018e+06,-6704.23,2029.08,2692.68
2820,8,sat_8,-1.14409e+06,4.20372e+06,5.57852e+06,-7405.61,-729.982,-968.719
2820,9,sat_9,-5.0313e+06,2.99617e+06,3.97605e+06,-5278.3,-3210.21,-4260.1
2820,10,sat_10,293285,-6.40564e+06,-2.99697e+06,4871.26,2600.52,-5081.57
2820,11,sat_11,325463,-6.3883e+06,-3.03047e+06,4868.97,2648.03,-5059.19
2820,12,sat_12,2.96579e+06,-3.69507e+06,-5.25838e+06,3733.49,6126.77,-2199.55
2820,13,sat_13,4.54262e+06,946895,-5.34491e+06,794.333,7202.54,1951.09
2820,14,sat_14,3.91596e+06,5.17891e+06,-2.81855e+06,-2566.92,4768.28,5195.07
2820,15,sat_15,1.35441e+06,6.85916e+06,1.1034e+06,-4665.18,-24.3659,5877.91
2820,16,sat_16,-1.87733e+06,5.14795e+06,4.48043e+06,-4456.95,-4805.82,3654.32
2820,17,sat_17,-4.18068e+06,890710,5.64168e+06,-2044.46,-7210.59,-376.609
2820,18,sat_18,-4.41639e+06,-3.80706e+06,4.01271e+06,1379.16,-6049.21,-4221.29
2820,19,sat_19,-2.46786e+06,-6.62196e+06,399149,4120.69,-1896.04,-5978.23
2820,20,sat_20,3.18787e+06,2.90936e+06,-5.61009e+06,-5699.28,4826.09,-735.763
2820,21,sat_21,5.5825e+06,-2733.37,-4.35151e+06,-2979.09,5727.61,-3825.43
2820,22,sat_22,3.62737e+06,2.51745e+06,-5.53215e+06,-5395.83,5067.72,-1231.87
2820,23,sat_23,-816763,5.10068e+06,-4.83901e+06,-6569.25,1887.19,3098.04
2820,24,sat_24,-5.0762e+06,4.78906e+06,-1.18202e+06,-3865.34,-2650.58,5860.7
2820,25,sat_25,-6.11148e+06,1.36821e+06,3.29815e+06,1386.28,-5540.87,4867.37
2820,26,sat_26,-3.11728e+06,-2.96866e+06,5.61869e+06,5743,-4785.33,657.903
2820,27,sat_27,1.94636e+06,-5.34158e+06,4.21654e+06,6296.56,-856.647,-3991.72
2820,28,sat_28,5.71943e+06,-4.16989e+06,15547.6,2671.24,3641.53,-5993.17
2820,29,sat_29,5.69567e+06,-229796,-4.19601e+06,-2727.69,5722.42,-4015.96
2820,30,sat_30,-6.18871e+06,-1.73472e+06,-2.96491e+06,-924.158,-5424.29,5102.67
2820,31,sat_31,-2.15094e+06,3.69282e+06,-5.64239e+06,-6221.29,-4180.55,-364.465
2820,32,sat_32,-3.38675e+06,2.73703e+06,-5.5802e+06,-5568.85,-4938.11,957.768
2820,33,sat_33,-5.99533e+06,-969762,-3.63532e+06,-1871.48,-5634.57,4589.5
2820,34,sat_34,-5.12152e+06,-4.75733e+06,1.1126e+06,3797.54,-2714.05,5875.96
2820,35,sat_35,36622,-4.80998e+06,5.19257e+06,6625.96,2607.65,2368.79
2820,36,sat_36,5.25389e+06,-568837,4.70883e+06,3588.54,5695.77,-3315.86
2820,37,sat_37,5.68029e+06,4.22184e+06,-101852,-2763.51,3573.61,-5992.22
2820,38,sat_38,836944,5.10645e+06,-4.82946e+06,-6566.39,-1869.56,-3114.74
2820,39,sat_39,-4.79038e+06,1.23488e+06,-5.06235e+06,-4255.67,-5575.97,2666.87
2820,40,sat_40,4.57452e+06,-2.76645e+06,4.63902e+06,551.329,6654.46,3424.69
2820,41,sat_41,-141569,-6.48306e+06,-2.83724e+06,4878.87,-2375.09,5183.62
2820,42,sat_42,-690589,-6.16882e+06,-3.40129e+06,4825.95,-3179.61,4786.92
2820,43,sat_43,1.86693e+06,-6.81344e+06,-437813,4461.86,838.629,5975.19
2820,44,sat_44,4.47269e+06,-3.53447e+06,4.19554e+06,1157.4,6232.37,4016.51
2820,45,sat_45,3.04447e+06,3.56377e+06,5.30384e+06,-3661.61,6213.58,-2073.23
2820,46,sat_46,-2.01309e+06,6.78157e+06,240273,-4389.84,-1090.96,-5987.77
2820,47,sat_47,-4.58066e+06,1.3711e+06,-5.21897e+06,490.719,-7125.4,-2302.65
2820,48,sat_48,-1.04538e+06,-5.91467e+06,-3.74485e+06,4753.68,-3682.65,4489.42
2820,49,sat_49,3.93048e+06,-5.1517e+06,2.84803e+06,2541.85,4801.29,5176.96
2820,50,service_1,-6.12812e+06,-3.59529e+06,-55029.5,2571.04,-4299.57,-5563.13
2880,0,sat_0,-7.05062e+06,375213,497925,-661.006,-4498.64,-5969.89
2880,1,sat_1,-6.07054e+06,-2.19052e+06,-2.90692e+06,3859,-3873.3,-5140.04
2880,2,sat_2,-2.77172e+06,-3.91955e+06,-5.20142e+06,6905,-1768.49,-2346.86
2880,3,sat_3,1.58581e+06,-4.15144e+06,-5.50915e+06,7313.52,1011.82,1342.73
2880,4,sat_4,5.33761e+06,-2.79763e+06,-3.71258e+06,4928.53,3405.65,4519.45
2880,5,sat_5,7.05062e+06,-375213,-497925,661.006,4498.64,5969.89
2880,6,sat_6,6.07054e+06,2.19052e+06,2.90692e+06,-3859,3873.3,5140.04
2880,7,sat_7,2.77172e+06,3.91955e+06,5.20142e+06,-6905,1768.49,2346.86
2880,8,sat_8,-1.58581e+06,4.15144e+06,5.50915e+06,-7313.52,-1011.82,-1342.73
2880,9,sat_9,-5.33761e+06,2.79763e+06,3.71258e+06,-4928.53,-3405.65,-4519.45
2880,10,sat_10,584770,-6.23675e+06,-3.2956e+06,4841.64,3026.98,-4869.31
2880,11,sat_11,616746,-6.2166e+06,-3.32769e+06,4837.18,3073.23,-4844.71
2880,12,sat_12,3.18365e+06,-3.32024e+06,-5.37963e+06,3526.05,6363.42,-1840.71
2880,13,sat_13,4.58106e+06,1.37684e+06,-5.21711e+06,486.569,7124.16,2307.37
2880,14,sat_14,3.75413e+06,5.45434e+06,-2.50135e+06,-2825.65,4409.6,5374.52
2880,15,sat_15,1.07195e+06,6.84383e+06,1.45361e+06,-4747.03,-486.602,5791.65
2880,16,sat_16,-2.14077e+06,4.84938e+06,4.69048e+06,-4321.41,-5143.05,3344.96
2880,17,sat_17,-4.29481e+06,456565,5.60769e+06,-1758.56,-7256.04,-756.078
2880,18,sat_18,-4.32476e+06,-4.16207e+06,3.75148e+06,1674.02,-5780.39,-4483.2
2880,19,sat_19,-2.2158e+06,-6.72225e+06,39889.6,4278.68,-1445.91,-5993.04
2880,20,sat_20,2.83969e+06,3.19285e+06,-5.64286e+06,-5902.61,4620.25,-356.173
2880,21,sat_21,5.39259e+06,340697,-4.57208e+06,-3349.3,5716.2,-3524.41
2880,22,sat_22,3.2965e+06,2.81622e+06,-5.59482e+06,-5629.39,4887.8,-856.532
2880,23,sat_23,-1.209e+06,5.20352e+06,-4.64346e+06,-6500.91,1539.6,3417.91
2880,24,sat_24,-5.2977e+06,4.62044e+06,-828220,-3515.4,-2967.99,5928.52
2880,25,sat_25,-6.016e+06,1.03322e+06,3.58332e+06,1795.37,-5621.88,4635.24
2880,26,sat_26,-2.76663e+06,-3.24958e+06,5.64677e+06,5941.48,-4575.58,277.89
2880,27,sat_27,2.31997e+06,-5.38214e+06,3.96867e+06,6152.64,-494.909,-4267.83
2880,28,sat_28,5.86802e+06,-3.94311e+06,-343831,2280.37,3915.2,-5982.09
2880,29,sat_29,5.5206e+06,113783,-4.42832e+06,-3106.04,5726.34,-3725.04
2880,30,sat_30,-6.2316e+06,-2.05644e+06,-2.65296e+06,-505.19,-5296.41,5292.18
2880,31,sat_31,-2.51961e+06,3.43469e+06,-5.65283e+06,-6063.74,-4420.98,16.5512
2880,32,sat_32,-3.7138e+06,2.4354e+06,-5.51149e+06,-5329.33,-5112.59,1331.92
2880,33,sat_33,-6.09542e+06,-1.30565e+06,-3.35279e+06,-1463.63,-5557.81,4825.23
2880,34,sat_34,-4.88347e+06,-4.91044e+06,1.46267e+06,4135.03,-2387.94,5789.09
2880,35,sat_35,433837,-4.6439e+06,5.3241e+06,6610.09,2926.55,2014.03
2880,36,sat_36,5.45843e+06,-226171,4.50049e+06,3227.19,5722.58,-3626.52
2880,37,sat_37,5.5031e+06,4.42757e+06,-460937,-3140.75,3281.84,-5973.23
2880,38,sat_38,441533,4.98402e+06,-5.00645e+06,-6609.52,-2209.94,-2782.95
2880,39,sat_39,-5.03586e+06,898048,-4.8922e+06,-3924.21,-5647.91,3002.66
2880,40,sat_40,4.59833e+06,-2.36186e+06,4.83498e+06,241.906,6827.45,3105.11
2880,41,sat_41,151252,-6.61235e+06,-2.5207e+06,4878.54,-1933.35,5364.35
2880,42,sat_42,-399830,-6.34699e+06,-3.10739e+06,4862.74,-2757.42,5006.47
2880,43,sat_43,2.13068e+06,-6.74937e+06,-78657.5,4327.01,1296.14,5992.61
2880,44,sat_44,4.53304e+06,-3.15363e+06,4.42789e+06,853.611,6457.97,3725.62
2880,45,sat_45,2.81877e+06,3.92913e+06,5.1688e+06,-3859.39,5960.83,-2426.5
2880,46,sat_46,-2.27223e+06,6.70245e+06,-119237,-4245.28,-1545.81,-5991.86
2880,47,sat_47,-4.54197e+06,941089,-5.34648e+06,798.449,-7203.4,-1946.25
2880,48,sat_48,-758238,-6.12351e+06,-3.4681e+06,4814.52,-3276.57,4732.73
2880,49,sat_49,4.07494e+06,-4.8534e+06,3.15268e+06,2271.8,5138.79,4974.54
2880,50,service_1,-5.96171e+06,-3.8459e+06,-388485,2974.22,-4051.42,-5548.33
2940,0,sat_0,-7.076e+06,104718,138965,-184.48,-4514.83,-5991.38
2940,1,sat_1,-5.82688e+06,-2.41833e+06,-3.20923e+06,4260.33,-3717.83,-4933.73
2940,2,sat_2,-2.35209e+06,-4.01766e+06,-5.33161e+06,7077.84,-1500.75,-1991.56
2940,3,sat_3,2.02112e+06,-4.08238e+06,-5.4175e+06,7191.85,1289.57,1711.32
2940,4,sat_4,5.62233e+06,-2.58777e+06,-3.43408e+06,4558.82,3587.31,4760.53
2940,5,sat_5,7.076e+06,-104718,-138965,184.48,4514.83,5991.38
2940,6,sat_6,5.82688e+06,2.41833e+06,3.20923e+06,-4260.33,3717.83,4933.73
2940,7,sat_7,2.35209e+06,4.01766e+06,5.33161e+06,-7077.84,1500.75,1991.56
2940,8,sat_8,-2.02112e+06,4.08238e+06,5.4175e+06,-7191.85,-1289.57,-1711.32
2940,9,sat_9,-5.62233e+06,2.58777e+06,3.43408e+06,-4558.82,-3587.31,-4760.53
2940,10,sat_10,873890,-6.04264e+06,-3.5809e+06,4792.44,3441.2,-4637.35
2940,11,sat_11,905534,-6.01976e+06,-3.61145e+06,4785.83,3485.99,-4610.64
2940,12,sat_12,3.38863e+06,-2.93197e+06,-5.47912e+06,3304.35,6574.32,-1474.41
2940,13,sat_13,4.60096e+06,1.80122e+06,-5.06821e+06,176.836,7016.95,2654.32
2940,14,sat_14,3.57711e+06,5.7077e+06,-2.17404e+06,-3072.95,4033.07,5532.23
2940,15,sat_15,785153,6.80081e+06,1.79793e+06,-4809.67,-946.87,5681.97
2940,16,sat_16,-2.39555e+06,4.5312e+06,4.88156e+06,-4168.38,-5459.48,3022.07
2940,17,sat_17,-4.39157e+06,20572.4,5.55101e+06,-1465.55,-7272.13,-1132.49
2940,18,sat_18,-4.21564e+06,-4.50024e+06,3.47508e+06,1962.11,-5488.19,-4726.97
2940,19,sat_19,-1.95477e+06,-6.79535e+06,-319531,4419.37,-989.925,-5983.61
2940,20,sat_20,2.48003e+06,3.46342e+06,-5.6528e+06,-6082.05,4395.72,24.8583
2940,21,sat_21,5.18086e+06,682749,-4.77416e+06,-3705.97,5681.68,-3209.14
2940,22,sat_22,2.95229e+06,3.10359e+06,-5.63486e+06,-5840.18,4688.11,-477.727
2940,23,sat_23,-1.59635e+06,5.28531e+06,-4.42914e+06,-6406.28,1185.78,3723.95
2940,24,sat_24,-5.49776e+06,4.43314e+06,-471073,-3151.25,-3273.39,5972.34
2940,25,sat_25,-5.89618e+06,694042,3.854e+06,2197.2,-5680.14,4384.36
2940,26,sat_26,-2.40479e+06,-3.51735e+06,5.65201e+06,6115.92,-4347.31,-103.246
2940,27,sat_27,2.68418e+06,-5.40093e+06,3.70474e+06,5983.84,-131.169,-4526.67
2940,28,sat_28,5.99288e+06,-3.70038e+06,-701820,1880.27,4173.04,-5946.82
2940,29,sat_29,5.3232e+06,456901,-4.64272e+06,-3471.83,5707.08,-3419.05
2940,30,sat_30,-6.24929e+06,-2.36986e+06,-2.33027e+06,-84.1779,-5147.1,5460.27
2940,31,sat_31,-2.87809e+06,3.16266e+06,-5.6404e+06,-5881.66,-4643.53,397.5
2940,32,sat_32,-4.02584e+06,2.12393e+06,-5.42048e+06,-5068.25,-5266.39,1700.68
2940,33,sat_33,-6.17085e+06,-1.63625e+06,-3.05669e+06,-1049.85,-5458.58,5041.43
2940,34,sat_34,-4.62565e+06,-5.04368e+06,1.80682e+06,4455.8,-2052.16,5678.8
2940,35,sat_35,829298,-4.45903e+06,5.43409e+06,6567.48,3233.62,1651.13
2940,36,sat_36,5.64089e+06,117410,4.27394e+06,2852.78,5726.25,-3922.5
2940,37,sat_37,5.30365e+06,4.6154e+06,-818157,-3505.29,2976.8,-5930.09
2940,38,sat_38,44336.8,4.84144e+06,-5.16319e+06,-6625.91,-2541.37,-2439.9
2940,39,sat_39,-5.26097e+06,557586,-4.70227e+06,-3576.87,-5697.02,3326.31
2940,40,sat_40,4.60353e+06,-1.94771e+06,5.01138e+06,-68.4962,6972.83,2772.96
2940,41,sat_41,443461,-6.7149e+06,-2.19395e+06,4858.48,-1483.79,5523.39
2940,42,sat_42,-107454,-6.49949e+06,-2.80092e+06,4879.85,-2324.08,5205.77
2940,43,sat_43,2.38582e+06,-6.65801e+06,280816,4174.65,1748.4,5985.79
2940,44,sat_44,4.57505e+06,-2.76004e+06,4.64232e+06,546.372,6657.46,3419.66
2940,45,sat_45,2.58166e+06,4.27859e+06,5.01286e+06,-4041.56,5683.96,-2769.96
2940,46,sat_46,-2.52218e+06,6.5962e+06,-478264,-4083.56,-1994.41,-5971.7
2940,47,sat_47,-4.48491e+06,507273,-5.45236e+06,1102.95,-7252.25,-1581.97
2940,48,sat_48,-468028,-6.30759e+06,-3.17731e+06,4855.89,-2857.24,4956.9
2940,49,sat_49,4.20291e+06,-4.53547e+06,3.44457e+06,1992.57,5455.5,4752
2940,50,service_1,-5.77145e+06,-4.08113e+06,-720386,3365.5,-3787.07,-5511.36
3000,0,sat_0,-7.07275e+06,-166201,-220556,292.793,-4512.75,-5988.63
3000,1,sat_1,-5.55965e+06,-2.63636e+06,-3.49857e+06,4644.42,-3547.32,-4707.46
3000,2,sat_2,-1.92295e+06,-4.09952e+06,-5.44024e+06,7222.04,-1226.93,-1628.2
3000,3,sat_3,2.44825e+06,-3.9968e+06,-5.30393e+06,7041.09,1562.1,2072.98
3000,4,sat_4,5.8843e+06,-2.36744e+06,-3.1417e+06,4170.68,3754.47,4982.35
3000,5,sat_5,7.07275e+06,166201,220556,-292.793,4512.75,5988.63
3000,6,sat_6,5.55965e+06,2.63636e+06,3.49857e+06,-4644.42,3547.32,4707.46
3000,7,sat_7,1.92295e+06,4.09952e+06,5.44024e+06,-7222.04,1226.93,1628.2
3000,8,sat_8,-2.44825e+06,3.9968e+06,5.30393e+06,-7041.09,-1562.1,-2072.98
3000,9,sat_9,-5.8843e+06,2.36744e+06,3.1417e+06,-4170.68,-3754.47,-4982.35
3000,10,sat_10,1.15948e+06,-5.82409e+06,-3.85171e+06,4723.85,3841.49,-4386.63
3000,11,sat_11,1.19066e+06,-5.79856e+06,-3.8806e+06,4715.12,3884.65,-4357.91
3000,12,sat_12,3.57991e+06,-2.53185e+06,-5.55644e+06,3069.29,6758.63,-1102.16
3000,13,sat_13,4.60226e+06,2.21831e+06,-4.89881e+06,-133.612,6881.36,2990.54
3000,14,sat_14,3.38562e+06,5.93798e+06,-1.83793e+06,-3307.82,3640.24,5667.57
3000,15,sat_15,495179,6.73028e+06,2.13499e+06,-4852.86,-1403.31,5549.3
3000,16,sat_16,-2.64064e+06,4.19469e+06,5.05289e+06,-3998.5,-5753.83,2686.96
3000,17,sat_17,-4.47056e+06,-415503,5.47188e+06,-1166.61,-7258.81,-1504.32
3000,18,sat_18,-4.08947e+06,-4.82021e+06,3.18463e+06,2242.27,-5173.79,-4951.61
3000,19,sat_19,-1.68583e+06,-6.84096e+06,-677659,4542.17,-529.938,-5949.97
3000,20,sat_20,2.11034e+06,3.71998e+06,-5.63988e+06,-6236.9,4153.4,405.789
3000,21,sat_21,4.94817e+06,1.02204e+06,-4.95692e+06,-4047.65,5624.17,-2880.89
3000,22,sat_22,2.59615e+06,3.37841e+06,-5.65211e+06,-6027.34,4469.46,-96.9887
3000,23,sat_23,-1.97724e+06,5.34571e+06,-4.19689e+06,-6285.73,827.173,4014.93
3000,24,sat_24,-5.67559e+06,4.2279e+06,-112022,-2774.34,-3565.55,5992.01
3000,25,sat_25,-5.75252e+06,352059,4.10909e+06,2590.14,-5715.43,4115.75
3000,26,sat_26,-2.03321e+06,-3.7709e+06,5.63439e+06,6265.63,-4101.46,-483.965
3000,27,sat_27,3.03754e+06,-5.39787e+06,3.42583e+06,5790.83,233.102,-4767.21
3000,28,sat_28,6.0935e+06,-3.44268e+06,-1.05697e+06,1472.56,4413.99,-5887.49
3000,29,sat_29,5.10426e+06,798171,-4.83833e+06,-3823.58,5664.75,-3099.23
3000,30,sat_30,-6.2417e+06,-2.67368e+06,-1.99816e+06,337.174,-4976.97,5606.28
3000,31,sat_31,-3.22493e+06,2.87784e+06,-5.60516e+06,-5675.79,-4847.29,776.841
3000,32,sat_32,-4.32158e+06,1.80386e+06,-5.30754e+06,-4786.67,-5398.88,2062.56
3000,33,sat_33,-6.22132e+06,-1.96023e+06,-2.74822e+06,-631.835,-5337.26,5237.25
3000,34,sat_34,-4.34913e+06,-5.15653e+06,2.14366e+06,4758.54,-1708.08,5545.54
3000,35,sat_35,1.2214e+06,-4.25613e+06,5.5221e+06,6498.31,3527.6,1281.55
3000,36,sat_36,5.80053e+06,460516,4.03011e+06,2466.83,5706.76,-4202.62
3000,37,sat_37,5.08275e+06,4.78455e+06,-1.17207e+06,-3855.65,2659.72,-5862.95
3000,38,sat_38,-353039,4.67926e+06,-5.29904e+06,-6615.49,-2862.53,-2086.98
3000,39,sat_39,-5.46479e+06,214867,-4.49332e+06,-3215.06,-5723.07,3636.5
3000,40,sat_40,4.59012e+06,-1.52568e+06,5.16751e+06,-378.621,7089.99,2429.6
3000,41,sat_41,733877,-6.79029e+06,-1.85834e+06,4818.77,-1028.23,5660.08
3000,42,sat_42,185356,-6.62569e+06,-2.48312e+06,4877.22,-1881.33,5384.02
3000,43,sat_43,2.6313e+06,-6.53971e+06,639153,4005.41,2193.59,5954.76
3000,44,sat_44,4.59856e+06,-2.35528e+06,4.83797e+06,236.923,6830.01,3099.87
3000,45,sat_45,2.33411e+06,4.61074e+06,4.83663e+06,-4207.38,5384.1,-3102.2
3000,46,sat_46,-2.76193e+06,6.46328e+06,-835358,-3905.31,-2434.94,-5927.39
3000,47,sat_47,-4.40971e+06,71405.1,-5.53619e+06,1402.99,-7271.77,-1211.3
3000,48,sat_48,-175924,-6.46615e+06,-2.87367e+06,4877.61,-2426.35,5161.01
3000,49,sat_49,4.31389e+06,-4.19918e+06,3.72253e+06,1705.28,5750.14,4510.24
3000,50,service_1,-5.55812e+06,-4.30005e+06,-1.04941e+06,3743.32,-3507.57,-5452.34
3060,0,sat_0,-7.04089e+06,-436447,-579185,768.881,-4492.42,-5961.65
3060,1,sat_1,-5.26992e+06,-2.84372e+06,-3.77375e+06,5009.73,-3362.47,-4462.14
3060,2,sat_2,-1.48603e+06,-4.16479e+06,-5.52687e+06,7337.04,-948.159,-1258.25
3060,3,sat_3,2.86548e+06,-3.89505e+06,-5.16891e+06,6861.84,1828.31,2426.25
3060,4,sat_4,6.12247e+06,-2.13754e+06,-2.83661e+06,3765.66,3906.43,5184.01
3060,5,sat_5,7.04089e+06,436447,579185,-768.881,4492.42,5961.65
3060,6,sat_6,5.26992e+06,2.84372e+06,3.77375e+06,-5009.73,3362.47,4462.14
3060,7,sat_7,1.48603e+06,4.16479e+06,5.52687e+06,-7337.04,948.159,1258.25
3060,8,sat_8,-2.86548e+06,3.89505e+06,5.16891e+06,-6861.84,-1828.31,-2426.25
3060,9,sat_9,-6.12247e+06,2.13754e+06,2.83661e+06,-3765.66,-3906.43,-5184.01
3060,10,sat_10,1.44037e+06,-5.58197e+06,-4.10694e+06,4636.15,4226.25,-4118.16
3060,11,sat_11,1.47097e+06,-5.55391e+06,-4.13404e+06,4625.34,4267.6,-4087.56
3060,12,sat_12,3.7567e+06,-2.12148e+06,-5.61129e+06,2821.8,6915.6,-725.441
3060,13,sat_13,4.58494e+06,2.62642e+06,-4.70959e+06,-443.519,6717.94,3314.65
3060,14,sat_14,3.18044e+06,6.14423e+06,-1.49439e+06,-3529.31,3232.67,5779.98
3060,15,sat_15,203202,6.63252e+06,2.4634e+06,-4876.42,-1854.07,5394.19
3060,16,sat_16,-2.87504e+06,3.8412e+06,5.20378e+06,-3812.44,-6024.9,2340.98
3060,17,sat_17,-4.53147e+06,-849898,5.37061e+06,-862.948,-7216.13,-1870.06
3060,18,sat_18,-3.94675e+06,-5.12068e+06,2.88129e+06,2513.35,-4838.46,-5156.23
3060,19,sat_19,-1.41008e+06,-6.8589e+06,-1.03305e+06,4646.61,-67.8074,-5892.26
3060,20,sat_20,1.73211e+06,3.96149e+06,-5.60414e+06,-6366.51,3894.29,785.078
3060,21,sat_21,4.69547e+06,1.35719e+06,-5.11963e+06,-4372.95,5543.92,-2540.98
3060,22,sat_22,2.2295e+06,3.63957e+06,-5.64649e+06,-6190.12,4232.73,284.142
3060,23,sat_23,-2.35013e+06,5.3845e+06,-3.94767e+06,-6139.76,465.216,4289.66
3060,24,sat_24,-5.83046e+06,4.00556e+06,247483,-2386.21,-3843.28,5987.44
3060,25,sat_25,-5.58558e+06,8652.35,4.34756e+06,2972.6,-5727.6,3830.48
3060,26,sat_26,-1.65342e+06,-4.0092e+06,5.59398e+06,6389.99,-3839.02,-862.726
3060,27,sat_27,3.37861e+06,-5.37298e+06,3.13306e+06,5574.4,596.43,-4988.45
3060,28,sat_28,6.16947e+06,-3.17106e+06,-1.40784e+06,1058.9,4637.09,-5804.35
3060,29,sat_29,4.86468e+06,1.13621e+06,-5.01437e+06,-4159.85,5599.5,-2766.87
3060,30,sat_30,-6.20886e+06,-2.96669e+06,-1.65797e+06,757.163,-4786.7,5729.61
3060,31,sat_31,-3.55873e+06,2.58138e+06,-5.54725e+06,-5446.96,-5031.44,1153.04
3060,32,sat_32,-4.59985e+06,1.4765e+06,-5.17314e+06,-4485.73,-5509.54,2416.1
3060,33,sat_33,-6.24662e+06,-2.27629e+06,-2.42864e+06,-211.261,-5194.35,5411.88
3060,34,sat_34,-4.05501e+06,-5.24852e+06,2.47183e+06,5042.04,-1357.09,5389.85
3060,35,sat_35,1.60857e+06,-4.036e+06,5.58777e+06,6402.84,3807.32,906.788
3060,36,sat_36,5.93671e+06,801759,3.76997e+06,2070.9,5664.18,-4465.73
3060,37,sat_37,4.84129e+06,4.93435e+06,-1.52124e+06,-4190.41,2331.87,-5772.1
3060,38,sat_38,-748987,4.49816e+06,-5.41346e+06,-6578.32,-3172.11,-1725.62
3060,39,sat_39,-5.64651e+06,-128720,-4.26618e+06,-2840.25,-5725.98,3931.98
3060,40,sat_40,4.55813e+06,-1.09749e+06,5.30274e+06,-687.214,7178.48,2076.42
3060,41,sat_41,1.02132e+06,-6.83821e+06,-1.5152e+06,4759.56,-568.504,5773.88
3060,42,sat_42,477417,-6.72509e+06,-2.15528e+06,4854.86,-1430.98,5540.48
3060,43,sat_43,2.86614e+06,-6.39495e+06,994905,3819.97,2629.91,5899.64
3060,44,sat_44,4.60347e+06,-1.94099e+06,5.01405e+06,-73.4841,6974.93,2767.53
3060,45,sat_45,2.07711e+06,4.92424e+06,4.64084e+06,-4356.18,5062.46,-3421.9
3060,46,sat_46,-2.9905e+06,6.30421e+06,-1.18907e+06,-3711.27,-2865.62,-5859.1
3060,47,sat_47,-4.31667e+06,-364752,-5.59762e+06,1697.35,-7261.88,-835.732
3060,48,sat_48,116891,-6.59856e+06,-2.5584e+06,4879.6,-1985.64,5344.25
3060,49,sat_49,4.40741e+06,-3.84591e+06,3.98544e+06,1411.09,6021.52,4250.23
3060,50,service_1,-5.32256e+06,-4.50176e+06,-1.37423e+06,4106.17,-3214.05,-5371.51
3120,0,sat_0,-6.98054e+06,-704928,-935472,1241.86,-4453.92,-5910.56
3120,1,sat_1,-4.95888e+06,-3.03958e+06,-4.03366e+06,5354.78,-3164.01,-4198.78
3120,2,sat_2,-1.0431e+06,-4.21322e+06,-5.59113e+06,7422.35,-665.547,-883.211
3120,3,sat_3,3.27111e+06,-3.77755e+06,-5.01298e+06,6654.84,2087.13,2769.71
3120,4,sat_4,6.33587e+06,-1.89898e+06,-2.52004e+06,3345.41,4042.59,5364.7
3120,5,sat_5,6.98054e+06,704928,935472,-1241.86,4453.92,5910.56
